gbifID,locality,verbatimLocality,mismatch_type,decimalLatitude_txt,decimalLongitude_txt,coordinateUncertaintyInMeters_txt,decimalLatitude_csv,decimalLongitude_csv,coordinateUncertaintyInMeters_csv
1928778838,,,txt_has_coords_csv_no_coords,41.147261,-72.276121,,,,
1928695606,,,txt_has_coords_csv_no_coords,40.703545,-73.618912,,,,
1928676734,,,txt_has_coords_csv_no_coords,41.45107,-77.231552,,,,
1928615825,,,txt_has_coords_csv_no_coords,40.703545,-73.618912,,,,
1928391821,,,txt_has_coords_csv_no_coords,40.663684,-73.705632,,,,
1928366607,,,txt_has_coords_csv_no_coords,40.080281,-74.06888,,,,
1928139385,,,txt_has_coords_csv_no_coords,38.899446,-77.0283,,,,
1927974500,,,txt_has_coords_csv_no_coords,40.663684,-73.705632,,,,
1927950514,,,txt_has_coords_csv_no_coords,40.725207,-73.646312,,,,
1927803995,,,txt_has_coords_csv_no_coords,40.703545,-73.618912,,,,
1844407152,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844407141,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844407140,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844407129,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844407119,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844407114,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844407109,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844406912,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844406906,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844406853,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844406828,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844406823,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1844406801,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1573734361,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1573734270,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1573734243,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1503219523,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136560543,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136560305,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136560279,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136560265,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136560197,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136559880,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136559718,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136559708,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
136559688,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1305294686,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1305260279,,,txt_has_coords_csv_no_coords,39.1586,-122.1473,,,,
1305260123,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1305259567,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1305242883,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1305232066,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1260996228,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1258123467,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
122995905,,,txt_has_coords_csv_no_coords,25.609,-80.4987,72324.0,,,
122995253,,,txt_has_coords_csv_no_coords,27.9489,-81.6977,70701.0,,,
122995252,,,txt_has_coords_csv_no_coords,28.3067,-82.4389,54157.0,,,
122995197,,,txt_has_coords_csv_no_coords,44.7316,-93.178,,,,
122995160,,,txt_has_coords_csv_no_coords,30.458,-84.2779,47760.0,,,
122995074,,,txt_has_coords_csv_no_coords,25.609,-80.4987,72324.0,,,
122995022,,,txt_has_coords_csv_no_coords,29.2822,-82.7886,51175.0,,,
122995012,,,txt_has_coords_csv_no_coords,30.4441,-83.4701,38366.0,,,
122994969,,,txt_has_coords_csv_no_coords,29.2822,-82.7886,51175.0,,,
122994964,,,txt_has_coords_csv_no_coords,28.3003,-80.7012,71077.0,,,
1090179087,,,txt_no_coords_csv_has_coords,,,,28.3003,-80.7012,71077
1057558556,,,txt_no_coords_csv_has_coords,,,137690.81,28.3003,-80.7012,71077
1039021286,,,txt_has_coords_csv_no_coords,41.305111,-72.920823,6384.0,,,
1039021048,,,txt_has_coords_csv_no_coords,41.406,-72.4831,4835.0,,,
1039020261,,,txt_has_coords_csv_no_coords,41.1932,-73.196,6473.0,,,
1039019594,,,txt_has_coords_csv_no_coords,41.6153,-72.1432,6011.0,,,
1039019418,,,txt_has_coords_csv_no_coords,41.6741,-72.8571,3828.0,,,
1039016492,,,txt_has_coords_csv_no_coords,41.305111,-72.920823,6384.0,,,
1039013244,,,txt_has_coords_csv_no_coords,41.8786,-72.3649,7549.0,,,
1039012435,,,txt_has_coords_csv_no_coords,41.406,-72.4831,4835.0,,,
1038995347,,,txt_has_coords_csv_no_coords,41.6523,-73.3145,7762.0,,,
1038986945,,,txt_has_coords_csv_no_coords,41.325,-73.3974,43847.0,,,
1038978703,,,txt_has_coords_csv_no_coords,41.9945,-72.6788,8341.0,,,
1038978550,,,txt_has_coords_csv_no_coords,41.305111,-72.920823,6384.0,,,
1038977610,,,txt_has_coords_csv_no_coords,41.5162,-72.8337,5062.0,,,
1038968555,,,txt_has_coords_csv_no_coords,41.1779,-73.2735,6752.0,,,
1038964643,,,txt_has_coords_csv_no_coords,41.305111,-72.920823,6384.0,,,
1038962535,,,txt_has_coords_csv_no_coords,41.3791,-72.5782,9115.0,,,
1038958768,,,txt_has_coords_csv_no_coords,41.305111,-72.920823,6384.0,,,
1038957958,,,txt_has_coords_csv_no_coords,41.305111,-72.920823,6384.0,,,
1038941330,,,txt_has_coords_csv_no_coords,41.5583,-73.036,6630.0,,,
1038937998,,,txt_has_coords_csv_no_coords,41.3965,-72.3438,8164.0,,,
1038933423,,,txt_has_coords_csv_no_coords,41.6921,-72.5472,9532.0,,,
1038933176,,,txt_has_coords_csv_no_coords,41.6741,-72.8571,3828.0,,,
1038930808,,,txt_has_coords_csv_no_coords,41.4313,-73.1351,7184.0,,,
1038929120,,,txt_has_coords_csv_no_coords,41.2994,-72.5298,5255.0,,,
3344481299,Richland,,txt_no_coords_csv_has_coords,,,,33.9941,-80.9861,
1849171238,Richland,,txt_no_coords_csv_has_coords,,,,33.9941,-80.9861,
1849170215,Richland,,txt_has_coords_csv_no_coords,33.9134,-80.815,,,,
1849159167,Richland,,txt_no_coords_csv_has_coords,,,,33.9941,-80.9861,
1849156122,Richland,,txt_has_coords_csv_no_coords,33.9941,-80.9861,,,,
1849129039,Richland,,txt_no_coords_csv_has_coords,,,,33.9941,-80.9861,
1849116778,Richland,,txt_no_coords_csv_has_coords,,,,33.9941,-80.9861,
1503221969,"Richland Plantation S of LA 15 and 2 mi. W of Rhymes; T16N, R3E, Sec. 11.","Richland Plantation S of LA 15 and 2 mi. W of Rhymes; T16N, R3E, Sec. 11.",txt_no_coords_csv_has_coords,,,,32.37786,-91.92486,1500
1503231170,"Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.","Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.",txt_no_coords_csv_has_coords,,,,30.03917,-92.31862,200
1503231145,"Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.","Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.",txt_no_coords_csv_has_coords,,,,30.03917,-92.31862,200
1503231131,"Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.","Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.",txt_no_coords_csv_has_coords,,,,30.03917,-92.31862,200
1503231126,"Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.","Along both sides of LA 13 just E of Parish Road 9-35 at Cossinade ca. 2.5 mi. N of junction LA 13 and LA 14; T11S, R1E, Sec. 36.",txt_no_coords_csv_has_coords,,,,30.03917,-92.31862,200
2890664990,North of Franklinton.,,txt_no_coords_csv_has_coords,,,,30.86994,-90.15439,1000
4075454236,"Silver Spring, Xaverian College grounds",,txt_no_coords_csv_has_coords,,,,39.12518,-77.02787,3000
4955504330,Mansfield,Mansfield,txt_has_coords_csv_no_coords,41.78833,-72.22888,5000.0,,,
4955500341,Mansfield,Mansfield,txt_has_coords_csv_no_coords,41.78833,-72.22888,5000.0,,,
1457802973,,University of Florida Natural Teaching Area.,txt_no_coords_csv_has_coords,,,,29.63251,-82.36849,400
5070543304,"Gunpowder Falls State Park, at Kearney Dr. on margins of Joppatowne Marina",,txt_no_coords_csv_has_coords,,,,39.40361,-76.35064,500
5083369513,"Sears Island, NW 1/4","Sears Island, NW 1/4",txt_no_coords_csv_has_coords,,,,44.44799,-68.8813,1000
4955501354,Block Island,Block Island,txt_has_coords_csv_no_coords,41.19166,-71.575,5000.0,,,
4075454246,Wilmington,,txt_no_coords_csv_has_coords,,,,39.745947,-75.546589,7283
3766309255,"DAYMON ROAD NEAR RAILROAD, NORTHAMPTON",,txt_no_coords_csv_has_coords,,,,42.338,-72.63613,70
4070671230,"Near Marist High School, Goodpasture Island Road, Eugene.",,txt_no_coords_csv_has_coords,,,,44.0522,-123.0856,9656
4070660651,"Near Marist High School, Goodpasture Island Road, Eugene.",,txt_no_coords_csv_has_coords,,,,44.0522,-123.0856,9656
894984579,"Daymon Road near railroad, Northampton",,txt_no_coords_csv_has_coords,,,,42.338,-72.63613,150
3987614664,"Daymon Road near railroad, Northampton",,txt_no_coords_csv_has_coords,,,,42.338,-72.63613,150
2859090093,"Daymon Road near railroad, Northampton",,txt_has_coords_csv_no_coords,42.336456,-72.625001,758.0,,,
5070543294,"Beltsville, Virginia Manor Rd, 400 m. N of high school",,txt_no_coords_csv_has_coords,,,,39.06113,-76.89183,450
1936437065,"Massachusetts, Franklin County. Town: Deerfield. An old tobacco field bordering Sand Gully and Stillwater Bridge rd.",,txt_no_coords_csv_has_coords,,,,42.51802,-72.63718,450
5198256841,"Just off Ga 21 exit of I-95, near Savannah.",,txt_no_coords_csv_has_coords,,,,32.19126,-81.19474,250
4073697004,Richland Plantation south of La. 15 and two miles west of Rhymes.,,txt_no_coords_csv_has_coords,,,,32.422169,-91.9778,4597
1503213258,"I-220 at Airline Drive (Bossier 3105) N of Bossier City; T18N, R13W, Sec. 11.","I-220 at Airline Drive (Bossier 3105) N of Bossier City; T18N, R13W, Sec. 11.",txt_no_coords_csv_has_coords,,,,32.55739,-93.70992,500
1269671048,Profit Island.,,txt_no_coords_csv_has_coords,,,,30.585,-91.28559,2470
4075454274,Newark,,txt_no_coords_csv_has_coords,,,,39.68192,-75.75135,2250
4075454270,Newark,,txt_no_coords_csv_has_coords,,,,39.68192,-75.75135,2250
4075454267,Newark,,txt_no_coords_csv_has_coords,,,,39.68192,-75.75135,2250
4075454244,Newark,,txt_no_coords_csv_has_coords,,,,39.68192,-75.75135,2250
4075454242,Newark,,txt_no_coords_csv_has_coords,,,,39.68192,-75.75135,2250
4073686880,Weed in median of I-20 just west of Thomas Road Exit in West Monroe.,,txt_no_coords_csv_has_coords,,,,32.509311,-92.119301,26835
4433286379,"Hills Corner, w. of Rt. 137 & Pitcher Pond, Lincolnville",,txt_no_coords_csv_has_coords,,,,44.32218,-69.07054,2000
3307916928,Roadbank of I-220 at Airline Drive (Bossier 3105) north of Bossier City,,txt_no_coords_csv_has_coords,,,,32.55739,-93.70992,500
3766309170,ON RICHLAND PLANTATION SOUTH OF LA. 15 AND TWO MILES WEST OF RHYMES.,,txt_no_coords_csv_has_coords,,,,32.37786,-91.92486,1500
1269671071,About 1 1/4 mi E of Pine Grove.,,txt_no_coords_csv_has_coords,,,,30.70908,-90.72605,800
3695177067,"Birmingham, E of metropolitan area. ""The Rise"" stables.",,txt_no_coords_csv_has_coords,,,,30.76381,-87.71111,6000
2512761027,Station: Cumberland.,,txt_no_coords_csv_has_coords,,,,39.65053,-78.75794,40
1269671061,"BREC Horse Activity Center on River Road, Baton Rouge.",,txt_no_coords_csv_has_coords,,,,30.38375,-91.21052,1300
1269671055,"BREC Horse Activity Center on River Road, Baton Rouge.",,txt_no_coords_csv_has_coords,,,,30.38375,-91.21052,1300
1269671098,"Collected along paved road to Hilltop Missionary Baptist Church, 0.8 mi N of LA 436; east of Pine.",,txt_no_coords_csv_has_coords,,,,30.92952,-89.91546,500
3414482304,Fallbrook,,txt_no_coords_csv_has_coords,,,,33.37642,-117.251147,3439
4069847376,West slope of Mt. Hood.,,txt_has_coords_csv_no_coords,45.49889,-122.76333,,,,
1999136716,Monhegan Island,Monhegan Island,txt_no_coords_csv_has_coords,,,,43.76521,-69.31238,1300
1998693494,Monhegan Island,Monhegan Island,txt_no_coords_csv_has_coords,,,,43.76521,-69.31238,1300
4075454248,Milltown,,txt_no_coords_csv_has_coords,,,,39.73079,-75.66604,1000
4075454240,Milltown,,txt_no_coords_csv_has_coords,,,,39.73079,-75.66604,1000
3865094239,Milltown,,txt_no_coords_csv_has_coords,,,,39.73079,-75.66604,1000
1807240943,"near North Hope Corner, Hope",,txt_no_coords_csv_has_coords,,,,44.2903,-69.1904,4000
2859110749,in median of I-20 just W of Thomas Road Exit in West Monroe,,txt_no_coords_csv_has_coords,,,,32.50862,-92.16164,500
1269671087,Near Innis.,,txt_no_coords_csv_has_coords,,,,30.8777,-91.68101,4000
1999288224,Old Orchard Beach,Old Orchard Beach,txt_no_coords_csv_has_coords,,,,43.52113,-70.38483,3400
1999262411,Old Orchard Beach,Old Orchard Beach,txt_no_coords_csv_has_coords,,,,43.52113,-70.38483,3400
1998544299,Old Orchard Beach,Old Orchard Beach,txt_no_coords_csv_has_coords,,,,43.52113,-70.38483,3400
1998330101,Old Orchard Beach,Old Orchard Beach,txt_no_coords_csv_has_coords,,,,43.52113,-70.38483,3400
3341236057,Staten Island,,txt_has_coords_csv_no_coords,40.583438,-74.149588,5421.0,,,
1988621463,Staten Island,,txt_no_coords_csv_has_coords,,,,40.583438,-74.149588,5421
4075454279,near Berlin,,txt_no_coords_csv_has_coords,,,,38.32556,-75.21658,4000
4955505310,Newport,Newport,txt_has_coords_csv_no_coords,41.50833,-71.31666,20000.0,,,
3798074545,"Oak Glen Road, NE of Yucaipa, 1.5 mi from Bryant Street.",,txt_no_coords_csv_has_coords,,,,34.033625,-117.043086,9270
3091277621,"Oak Glen Road, NE of Yucaipa, 1.5 mi from Bryant Street.",,txt_has_coords_csv_no_coords,34.033625,-117.043086,9270.0,,,
3709849798,"Mobile County, AL",,txt_no_coords_csv_has_coords,,,,30.68894,-88.03804,15000
3915845386,Corner of Station Rd and Utley Rd,Corner of Station Rd and Utley Rd,txt_no_coords_csv_has_coords,,,,41.35707,-72.5655,100
1998390878,"near I-10, ca. 10 mi. e. Loxley.","near I-10, ca. 10 mi. e. Loxley.",txt_no_coords_csv_has_coords,,,,30.58453,-87.48976,1000
1269671086,"Along both sides of LA 13 just E of Parish Rd. 9-35 at Cossinade, ca. 2.5 mi N of jct. LA 13 and LA 14.",,txt_no_coords_csv_has_coords,,,,30.03917,-92.31862,200
4067794324,Fairless Junction,,txt_has_coords_csv_no_coords,40.179554,-74.855164,2415.0,,,
3865379342,Fairless Junction,,txt_no_coords_csv_has_coords,,,,40.179554,-74.855164,2415
5103525925,"ca. 5.5 miles SE of Monroe, junction of Miller Road and State Highway 15","Ca. 5.5 mi. SE Monroe, Jct of Miller Rd & STHY 15 (T17N, R4E, Sec.35)",txt_no_coords_csv_has_coords,,,,32.42326,-92.03494,25
1503182300,1 mi. E of the junction with US 41 on the S shoulder of FL 54.,1 mi. E of the junction with US 41 on the S shoulder of FL 54.,txt_no_coords_csv_has_coords,,,,28.18575,-82.45087,100
1269671088,"Along LA 16, 1.1 road miles east of junction of LA 16 and LA 445; east of Holton.",,txt_no_coords_csv_has_coords,,,,30.74461,-90.34527,300
1503275825,County fairgrounds along US 231; S edge of Dothan.,County fairgrounds along US 231; S edge of Dothan.,txt_no_coords_csv_has_coords,,,,31.14289,-85.40585,500
2575052218,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1999235118,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1999221651,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1999163225,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1999079562,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1998979386,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1998595508,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1998434351,[no additional data],[no additional data],txt_no_coords_csv_has_coords,,,,41.17915,-73.19604,4000
1269680439,"Natchitoches vicinity, at first exit on I-40 south of this town's exit. Along shoulder of interstate highway only.",,txt_no_coords_csv_has_coords,,,,31.66521,-93.10232,420
3307865220,Median of I-20 between Well Road Exit and Thomas Road Exit in West Monroe,,txt_no_coords_csv_has_coords,,,,32.51056,-92.17443,1600
1457766275,,Gainesville. University of Florida Campus. Natural Area Teaching Lab.,txt_no_coords_csv_has_coords,,,,29.63251,-82.36849,400
1269671059,In median of I-20 just West of Thomas Road exit in West Monroe.,,txt_no_coords_csv_has_coords,,,,32.50862,-92.16164,500
2234309165,"FLORA OF LOUISIANA Parish: Richland Along south side of I-20E east of Start Exit west of Rayville; Sec. 10, T17N, R6E.",,txt_no_coords_csv_has_coords,,,,32.45733,-91.76188,300
3766309166,ROADBANK OF I-220 AT AIRLINE DRIVE (BOSSIER 3105) NORTH OF BOSSIER CITY.,,txt_no_coords_csv_has_coords,,,,32.55739,-93.70992,500
2234308373,"FLORA OF LOUISIANA Parish: Bossier Roadbank of I-220 at Airline Drive (Bossier 3105) north of Bossier City, Sec. 11, T18N, R13W.",,txt_no_coords_csv_has_coords,,,,32.55739,-93.70992,500
3125116381,"Behind greenhouse, University of Florida campus, Gainesville.",,txt_no_coords_csv_has_coords,,,,29.63975,-82.34903,1000
3865377302,Elsmere,,txt_no_coords_csv_has_coords,,,,39.73823,-75.59472,1200
3865364298,Elsmere,,txt_no_coords_csv_has_coords,,,,39.73823,-75.59472,1200
1998739173,Southport,Southport,txt_no_coords_csv_has_coords,,,,43.81772,-69.66584,3650
3865378423,Beaver Valley,,txt_no_coords_csv_has_coords,,,,39.83905,-75.5596,1600
1999128077,In old field on S. E. rim of Bryces in Tuscaloosa,In old field on S. E. rim of Bryces in Tuscaloosa,txt_no_coords_csv_has_coords,,,,30.25525,-88.11949,1500
1503278698,On Louisiana State University Experiment Station Farm W of I-20 and US 80 interchange at Calhoun.,On Louisiana State University Experiment Station Farm W of I-20 and US 80 interchange at Calhoun.,txt_no_coords_csv_has_coords,,,,32.51441,-92.34603,1800
3344481325,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
3344481316,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
3344481247,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
3344481243,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
3344481242,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
3344481241,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
3344481226,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
3344481223,Colleton,,txt_no_coords_csv_has_coords,,,,33.1427,-80.8426,
1849155093,Colleton,,txt_has_coords_csv_no_coords,33.1427,-80.8426,,,,
5067927811,[no precise locality],,txt_has_coords_csv_no_coords,43.71556,-72.19101,9733.0,,,
5067927808,[no precise locality],,txt_no_coords_csv_has_coords,,,,43.71556,-72.19101,9733
5067926811,[no precise locality],,txt_has_coords_csv_no_coords,43.61174,-71.1706,9493.0,,,
5067925816,[no precise locality],,txt_has_coords_csv_no_coords,42.7874,-72.40055,9623.0,,,
5067923812,[no precise locality],,txt_has_coords_csv_no_coords,43.71556,-72.19101,9733.0,,,
5067923809,[no precise locality],,txt_has_coords_csv_no_coords,43.71556,-72.19101,9733.0,,,
5070543297,White Marsh,,txt_no_coords_csv_has_coords,,,,39.38016,-76.4626,3400
5070543296,White Marsh,,txt_no_coords_csv_has_coords,,,,39.38016,-76.4626,3400
1457786443,,Live Oak: 14019 State Road 51.,txt_no_coords_csv_has_coords,,,,30.19497,-83.11509,50
1269671041,At Jct. of Hwy 11 and IH-10,,txt_no_coords_csv_has_coords,,,,30.15105,-89.85825,400
2859345286,"near Anthony, along W side of old hwy 301",,txt_no_coords_csv_has_coords,,,,29.28842,-82.11164,4000
1269671074,"North of White Castle, Hwy 1.",,txt_no_coords_csv_has_coords,,,,30.1718,-91.14625,4000
1269680118,"Farr Park and Horse Activity Center; BREC Horse Activity Center on River Road, Baton Rouge.",,txt_no_coords_csv_has_coords,,,,30.38375,-91.21052,1300
1269680109,"Farr Park and Horse Activity Center; BREC Horse Activity Center on River Road, Baton Rouge.",,txt_no_coords_csv_has_coords,,,,30.38375,-91.21052,1300
5103569109,"State Highway 15, 1.5 miles W of Rhymes","Sthy 15, 1.5 mi. W of Rhymes (T16N, R5E, Sec.12)",txt_no_coords_csv_has_coords,,,,32.38096,-91.92517,600
4073852218,"S of La. 15 on Richland Plantation, 1.5 miles W of Rhymes and La. 133.",,txt_no_coords_csv_has_coords,,,,32.422169,-91.9778,4597
4856605890,"North Gate Road on west side of Mount Diablo, hairpin turn opposite Angel Kerley trailhead.",,txt_no_coords_csv_has_coords,,,,37.88,-121.96,301
2430117629,"North Gate Road on west side of Mount Diablo, hairpin turn opposite Angel Kerley trailhead.",,txt_no_coords_csv_has_coords,,,,37.88,-121.96,301
3744713750,"Eufaula, Al.",,txt_no_coords_csv_has_coords,,,,31.90877,-85.15387,15900
1503221582,SE corner of Exit 73 of I-75; 3 mi. NE of Vienna.,SE corner of Exit 73 of I-75; 3 mi. NE of Vienna.,txt_no_coords_csv_has_coords,,,,32.19186,-83.74767,200
1930870051,"Open places, western shore of Lake Okeechobee, Fisheating Creek to Three-Mile Canal [map]",,txt_no_coords_csv_has_coords,,,,26.96938,-81.09642,2000
5295083176,"Daymon Road near railroad, Northampton.",,txt_no_coords_csv_has_coords,,,,42.338,-72.63613,70
5198193840,"Daymon Road near railroad, Northampton.",,txt_no_coords_csv_has_coords,,,,42.338,-72.63613,70
1086616831,"Daymon Road near railroad, Northampton.",,txt_no_coords_csv_has_coords,,,,42.338,-72.63613,70
5070567592,"Twin Churches Rd, near Lower New Germany Rd.",,txt_no_coords_csv_has_coords,,,,39.63625,-79.10419,500
5070543285,"Twin Churches Rd, near Lower New Germany Rd.",,txt_no_coords_csv_has_coords,,,,39.63625,-79.10419,500
4601577309,N of La. 156 at the E edge of the town of Calvin.,,txt_no_coords_csv_has_coords,,,,31.97048,-92.75419,800
1849185672,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849180278,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849180104,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849180024,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849179967,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849173178,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849168894,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849164872,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849155893,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849152921,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849149301,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849147903,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849146681,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849142821,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849142705,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849136174,Locality Not Recorded,,txt_has_coords_csv_no_coords,44.46044,-123.23572,,,,
1849135346,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849134075,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849133989,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849125163,Locality Not Recorded,,txt_has_coords_csv_no_coords,34.236944,-80.436944,,,,
1849118603,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849116243,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849111081,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
1849109529,Locality Not Recorded,,txt_no_coords_csv_has_coords,,,,34.236944,-80.436944,
3744690045,I-220 at Airline Drive ( Bossier 3105) north of Bossier City T18N R13W S11,,txt_no_coords_csv_has_coords,,,,32.55739,-93.70992,500
