source,cch2_occid,catalogNumber,institutionCode,locality,matched_by_occid,matched_by_catalog,match_fail_reason
completed_specimen_data,2275918,NA,CAS,West of Anatomy Building. Stanford Campus.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2278606,NA,CAS,Sierra Nevada. 0.1 mile east of Fowler.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2282381,NA,CAS,Northern end of Hilton Airport between airstrip and highway.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2283873,NA,CAS,Stanford University. Above Stock Farm.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2285742,NA,CAS,"Along 19th Avenue near Lawton Street, San Francisco.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2286003,NA,CAS,Monterey Peninsula. Carmel Valley.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2286564,NA,CAS,"Santa Cruz Peninsula. Near Lake Lagunita, Stanford University.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2287008,NA,CAS,San Francisco. Summit ridge of Bayview Hills.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2287409,NA,CAS,Santa Lucia Mountains. Gamboa Point Section. Landels-Hill Big Creek Reserve. Along the caretaker's driveway near Hwy 1.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2288164,NA,CAS,"Tahoe Forest. Near Central House, top of ridge.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2288810,NA,CAS,Ventura River Basin. Fairview Road.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2289763,NA,CAS,Sierra Nevada. Beckwourth.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2290218,NA,CAS,"East end of Limantour Spit, Drakes Bay.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2290954,NA,CAS,Niles Canyon and vicinity. William's Ranch.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2291266,NA,CAS,"Southern part of Sea Ranch, northwestern part of county, about 7 miles south of Gualala.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2291878,NA,CAS,"Near north-central portion of the property, LASCA.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2292239,NA,CAS,"West side of Lone Mountain, San Francisco.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2293307,NA,CAS,Patrick's Point State Park.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2296541,NA,CAS,Vicinity of Ione.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2298121,NA,CAS,Indian Springs.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2299319,NA,CAS,The Garden of Anson and Anita Blake. Berkeley.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2300919,NA,CAS,Monterey Peninsula. Chinatown. Pacific Grove.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2300993,NA,CAS,"San Francisco. Russian Hill, north slope.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2302311,NA,CAS,Kaisen District.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2308947,NA,CAS,"Peter Ahart Ranch, Honcut.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2311023,NA,CAS,"Schmidt Tract, Berkeley.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2311342,NA,CAS,San Francisco. Sand dunes at 37th Avenue between Ortega and Quintara Streets. Eastern edge of area.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2314219,NA,CAS,"Peter Ahart Ranch, Honcut.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2315373,NA,CAS,Sutter Buttes. Near Dean Place.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2315912,NA,CAS,Stanford University Campus.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2316628,NA,CAS,San Francisco. North base of Lone Mountain.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2317066,NA,CAS,"Berkeley, Campus.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2318818,NA,CAS,"Pepperwood Ranch Natural Preserve, 3500 Franz Valley Road, Santa Rosa.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2321963,NA,CAS,Monterey Peninsula. Yankee Point.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2322749,NA,CAS,"Near the dirt road that leads to the gravel pit, about 0.25 mile southwest of the Myers home, Myers Ranch, Sutter Buttes",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2324050,NA,CAS,Sierra Nevada. Shingle Springs.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2324177,NA,CAS,Around Stanford.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2324744,NA,CAS,Tiburon. John Thomas Howell Botanical Garden. Just north of garden area.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2328064,NA,CAS,Niles Canyon and vicinity. Vallejo Mills Park.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2328808,NA,CAS,Monterey Peninsula. Carmel-By-The-Sea.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2331781,NA,CAS,Brooksdale to Santa Cruz.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2332340,NA,CAS,"Eastern San Joaquin Valley. Bear Mountain Boulevard, 5.3 miles east of Arvin.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2332455,NA,CAS,"Side of Maricopa Road north of and near Fairview Road crossing, Meiners Oaks.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2334928,NA,CAS,Anderson.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2334980,NA,CAS,Vacant lot at Capitola.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2336172,NA,CAS,Monterey Peninsula. Near bath house. Pacific Grove.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2336537,NA,CAS,Ventura. Along Beach.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2338864,NA,CAS,Morro.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2342281,NA,CAS,West Riverside.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2342720,NA,CAS,Northeast side of Herring Creek ca. 1 km. above dam at Herring Creek Reservoir.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2345323,NA,CAS,Sierra Nevada. Kern Plateau. Kennedy Meadow.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2355178,NA,CAS,"Highway 128 at intersection with Highway 1, along Navarro River.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2355201,NA,CAS,Sierra Nevada. Dorrington.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2358602,NA,CAS,Huntington Lake and vicinity. Big Creek.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2358623,NA,CAS,On road to Ione.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2359386,NA,CAS,Mojave Desert. South end of Kramer Hills.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2359565,NA,CAS,"Sierra Nevada. Willow Valley on Upper Castle Creek, 0.3 mile north of Highway 80 and 1.5 mile north of Norden.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2363992,NA,CAS,Stinchfield Ranch near Sycamore.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2366615,NA,CAS,Grade 5 miles below Descanso.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2367740,NA,CAS,El Granito Springs.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2368640,NA,CAS,Santa Cruz Mountain Peninsula. Arboretum. Stanford University.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2369059,NA,CAS,South of Point Arena.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2369553,NA,CAS,"Ca. 0.5 mile north of Stewart's Point, along Highway #1.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2370292,NA,CAS,Sierra Nevada. Mono Hot Springs.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2371446,NA,CAS,San Bruno Mountains. Ridge above Brisbane.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2373106,NA,CAS,"Sierra Nevada. On Bridgeport-French Corral Road, about 1 mile southeast of Bridgeport.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2377415,NA,CAS,Vacant lot at intersection of Davidson Ave. and 3rd Street.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2378472,NA,CAS,"Salinas River, ca. 1 mile above its mouth.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2378585,NA,CAS,Near Laverne.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2380407,NA,CAS,Northern end of Hilton Airport between airstrip and highway.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2385124,NA,CAS,Lomitas School near Menlo Park.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2385707,NA,CAS,Davenport Landing.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2386302,NA,CAS,"San Francisco. Back of ""The Beach"".",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2387538,NA,CAS,Pasture ca. 2 km NW of Day.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2388759,NA,CAS,"Near Southern Pacific Station, Monterey.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2390205,NA,CAS,"Santa Cruz Peninsula. Near Lake Lagunita, Stanford University.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2393459,NA,CAS,"Area of Devereaux Dunes, Goleta.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2393898,NA,CAS,Niles Canyon and vicinity. Between Old Niles Canyon Road and Alameda Creek.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2395018,NA,CAS,"Euclid Avenue, Berkeley.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2395241,NA,CAS,Foothills Park. Foothills of the eastern side of the Santa Cruz Mountains. Five miles south of center of Palo Alto. At Maintenance Yard.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2395595,NA,CAS,"Ojai Valley. Ojai, School garden, California Prep. School.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2397709,NA,CAS,Sequoia National Park. 0.25 mile from Junction of Willow and Copper avenues.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2398571,NA,CAS,Between Inn and Library Campus.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2399359,NA,CAS,Stanford University Campus. Near intersection of Stanford Avenue and Columbia Street.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2401356,NA,CAS,Extending southwards from mouth of Klamath River.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2403101,NA,CAS,"Between Yellow Bluff and Cavallo Point, south southeast of Sausalito.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2404723,NA,CAS,Perris Dam - Base of Dam.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2405194,NA,CAS,Terra Linda Vegetable Garden. San Rafael.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2405523,NA,CAS,Oakland Hills.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2406304,NA,CAS,"19th Avenue, opposite San Francisco State College, San Francisco.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2406880,NA,CAS,"Bolsa Point, about 1 mile north of Pigeon Point and about 39 miles south of San Francisco.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2409497,NA,CAS,Tiburon Peninsula. Tiburon. Near intersection of Blackfield Drive and Tiburon Boulevard. (ca. 1 mile from US 101).,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2411397,NA,CAS,Ventura River Basin. Fairview Road.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2411987,NA,CAS,San Francisco. Lake Merced.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2412262,NA,CAS,San Francisco. San Miguel Hills. Bottom of canyon east of O'Shaughnessy Boulevard.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2414047,NA,CAS,Niles Canyon and vicinity. Vallejo Mills Park.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2414894,NA,CAS,"Highway 128, 0.5 mile east of intersection with Highway 1.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2415893,NA,CAS,Antioch Dunes.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2420423,NA,CAS,San Francisco. Bayview Hills.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2423571,NA,CAS,"Saint Mary of the Palms, summer girls' camp near Glenwood.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2424544,NA,CAS,3 miles southwest of Livingston.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2425563,NA,CAS,Tiburon. Just north of John Thomas Howell Botanical Garden.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2431017,NA,CAS,Crescent City.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2433969,NA,CAS,"Near manure dump at White Wolf Stables, Yosemite National Park.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2437632,NA,CAS,"San Francisco. Mountain Lake, Presidio.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2437901,NA,CAS,Sebastopol.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2438182,NA,CAS,"Near the intersection of Canada and Edgewood roads, about 3 miles westward from Redwood City",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2439512,NA,CAS,"Peter Ahart Ranch, Honcut.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2440492,NA,CAS,Pomona near Fairgrounds.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2442814,NA,CAS,Yosemite National Park. Vicinity of Camp White Wolf.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2447532,NA,CAS,San Bruno Mountain. Ravine south of Crocker Avenue.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2448284,NA,CAS,Rialto.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2449627,NA,CAS,2 miles southwest of Glendora.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2450089,NA,CAS,"North end of Cliff Drive, Santa Cruz.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2450948,NA,CAS,Near Rawhide.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2456431,NA,CAS,Santa Monica Mountains. Point Dume.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2457183,NA,CAS,San Carlos. North of Malabar Road and Melendy Drive.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2457381,NA,CAS,Pacific Grove.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2460390,NA,CAS,Northern end of Hilton Airport between airstrip and highway.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2462821,NA,CAS,2.5 miles south of Aromas.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2464854,NA,CAS,Cambria.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2465901,NA,CAS,Santa Cruz Peninsula. Page Mill Road. Near Stanford University.,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2465925,NA,CAS,"Eastern San Joaquin Valley. Greenfield Road, 1.5 mile east of Pumpkin Center.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2500762,NA,CAS,"South Coast: Batiquitos Lagoon Ecological Reserve, north side east of the I-5 Fwy Elev. given as 0-20ft.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2767670,NA,CAS,"Along El Dorado Road, 1/2 mi S of US Hwy 50 [exact location unknown]",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2767898,NA,CAS,"Cosumnes River Preserve Plant Inventory, Area 6, just E of Southern Pacific tracks; Willow Slough, #9",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2771952,NA,CAS,"S.P. Yards, San Joaquin Valley watershed",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2771954,NA,CAS,"S.P. Yards, San Joaquin Valley watershed",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2772133,NA,CAS,"National Guard Training Camp, Coast mountain range, Pacific Coast watershed",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,2772139,NA,CAS,"Bakersfield - City Lot, San Joaquin Valley watershed",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3183749,NA,UCJEPS,1.8 mi nnw of Santa Cruz,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3212192,NA,UCJEPS,vicinity of Riverside; Southern California,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3224405,NA,UCJEPS,"Tomales Bay, Avalis Beach Avalis Beach; Tomales Bay, Avalis Beach",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3232355,NA,UCJEPS,along road to Bodega (just e of Bodega),FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3235156,NA,UCJEPS,"Williams, by the junction of 5th Street and B Street",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3239401,NA,UCJEPS,"Shell Ridge Open Space on NW side of Mount Diablo, roadside near Old Borges Ranch.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3245328,NA,UCJEPS,Mission Valley,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3258364,NA,UCJEPS,Elk Grove,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3262100,NA,UCJEPS,Modesto,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3270997,NA,UCJEPS,"Elephant Hill, n-most point of the Puente Hills, West Pomona Elephant Hill; West Pomona, Puente Hills, Elephant Hill",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3275642,NA,UCJEPS,"Diablo Foothills Regional Park, just south end of Shell Ridge Loop Trail southeast of Old Borges Ranch.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3278418,NA,UCJEPS,"at the w boundary 1 mi s of Gyle Road (nw of Corning, nw side Sacramento Valley, Thomes Creek Ecological Reserve, CDFG parcel on s side of Gyle Road); Thomes Creek Ecological Reserve, Sacramento Valley",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3281522,NA,UCJEPS,1 mi w of Standard,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3290499,NA,UCJEPS,Santa Ana,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3293792,NA,UCJEPS,1 1/2 mi se of Terrace Hill,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3306212,NA,UCJEPS,3 mi n of Davenport,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3322372,NA,UCJEPS,"San Jacinto Valley, (journey) from Riverside to Santa Rosa Peak and Palomar San Jacinto Valley",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3324477,NA,UCJEPS,"North base of Mount Diablo, vacant lot on Regency Drive (en route to Donner Canyon trailhead).",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3330781,NA,UCJEPS,San Diego,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3335398,NA,UCJEPS,Modesto,FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
completed_specimen_data,3349335,NA,UCJEPS,"1.4 miles (air) northwest of Los Vaqueros Reservoir Marina, 1.9 miles (air) southwest of Los Vaqueros Reservoir Dam, approximately 25 miles (air) southwest of Stockton. Undesignated section of Canada de Los Vaqueros Land Grant, Byron Hot Spring USGS 7.5' Quad.",FALSE,FALSE,CCH2 occid not found via GBIF references URL (occid=) or catalogNumber in filtered occurrence
